Y1,YY1,INCOME,DEBT,LIQ,ASSET,NETWORTH,CCBAL,CONSPAY,FOODHOME,FOODAWAY,AGE,EDUC,FAMSTRUCT,HOUSECL,FINLIT,DEBT2INC,EXPENSHILO,WGT
039021,3902,58861.69,31078.93,11809.36,137655.37,106576.44,0.0,891.25,6848.07,4909.2,85,14,4,2,1,0.528,2,49738.29
039031,3903,297200.59,239414.02,116.53,45209.9,-194204.12,0.0,5841.9,7089.08,2092.16,18,16,5,1,3,0.8056,2,39354.32
039041,3904,28330.6,20692.84,212594.63,295218.0,274525.16,0.0,422.44,5856.5,3865.8,53,15,5,1,2,0.7304,2,17046.82
039051,3905,283027.94,202732.01,53532.88,73129.54,-129602.47,4025.71,2906.16,5342.55,6000.3,49,16,2,2,2,0.7163,1,12343.76
039061,3906,49522.12,393.41,15750.18,185030.08,184636.67,0.0,10.86,4555.95,5009.01,47,13,5,1,3,0.0079,2,4709.21
039071,3907,218139.25,24292.43,865.19,27707.4,3414.97,0.0,148.21,4334.88,3233.39,52,13,2,1,2,0.1114,3,22664.6
039081,3908,18654.94,4450.76,4347.75,672874.28,668423.51,10279.46,70.3,2941.98,4292.31,46,9,3,1,0,0.2386,2,24649.71
039091,3909,112118.74,637.55,20389.11,63112.98,62475.43,3910.1,15.25,6185.7,6485.29,43,8,4,2,3,0.0057,3,6778.35
039101,3910,34095.03,148.46,651.46,52598.18,52449.72,7381.7,3.75,7397.48,4007.19,28,15,2,2,0,0.0044,3,43788.81
039111,3911,18513.58,3538.08,3551.57,149408.69,145870.6,831.85,35.58,3556.54,5393.99,51,14,1,1,3,0.1911,2,33566.99
039121,3912,80553.81,3696.39,25303.32,227657.6,223961.2,3751.51,22.88,8645.54,5091.5,71,15,5,2,2,0.0459,1,20857.59
039131,3913,164148.14,9214.53,333.53,238182.34,228967.81,2732.44,231.02,2854.63,3689.87,27,12,1,1,2,0.0561,1,43188.16
039141,3914,30932.19,8708.68,8940.66,867818.56,859109.88,0.0,135.4,7708.75,6080.33,65,16,2,1,3,0.2815,3,22362.95
039151,3915,17169.43,6246.12,208.81,161800.54,155554.43,0.0,53.64,4308.96,1476.58,39,17,2,2,1,0.3638,1,42860.04
039161,3916,60921.4,2801.82,898.81,55049.19,52247.37,984.02,20.0,8158.02,4355.72,45,15,4,1,2,0.046,3,26295.35
039171,3917,61163.64,2003.35,1981.75,29034.15,27030.8,1457.61,42.1,7525.93,2394.24,88,12,5,2,3,0.0328,3,32862.65
039181,3918,108389.63,121272.05,12386.97,61371.39,-59900.66,740.89,2373.35,11299.51,5284.52,61,12,2,1,2,1.1189,1,8123.53
039191,3919,155536.41,84913.25,1392.12,556004.5,471091.24,0.0,2237.44,4753.4,3464.74,64,15,3,1,2,0.5459,2,15130.28
039201,3920,62725.69,8804.61,6160.96,13637.68,4833.07,1907.02,50.97,1526.69,5409.74,57,17,5,1,1,0.1404,3,33650.71
039211,3921,351495.78,89955.37,1426.51,18953.34,-71002.03,0.0,2402.77,2218.19,5031.04,42,14,2,1,2,0.2559,1,22301.69
039221,3922,80968.16,78888.21,1891.05,45001.47,-33886.75,0.0,2144.27,5587.79,2659.28,61,16,3,1,2,0.9743,1,9253.84
039231,3923,48446.54,9752.44,46685.58,63866.02,54113.58,1018.48,157.58,6328.7,4574.74,49,14,1,2,1,0.2013,3,10245.71
039241,3924,15515.42,4231.43,619.92,33050.01,28818.58,5751.73,29.27,4565.02,4414.95,72,15,5,2,2,0.2727,3,36270.82
039251,3925,52240.14,6109.38,19273.32,918555.2,912445.82,1243.17,175.15,6728.26,3091.23,55,14,3,2,1,0.1169,2,35187.19
039261,3926,48886.26,14715.08,4905.37,43192.17,28477.08,0.0,100.07,7786.87,5233.47,68,14,4,1,2,0.301,3,36884.36
039271,3927,157042.9,19609.11,1744.12,112764.92,93155.81,939.7,387.61,7168.09,3280.49,73,15,1,2,3,0.1249,1,36910.17
039281,3928,100331.53,14436.35,549.2,5526.81,-8909.54,0.0,250.17,5920.73,1941.5,71,13,3,2,2,0.1439,3,48174.39
039291,3929,22892.57,22067.26,624.39,12081.25,-9986.01,301.48,571.04,4308.21,4072.86,46,17,2,2,1,0.9639,2,48618.52
039301,3930,77267.52,7737.45,1300.42,243865.52,236128.07,14551.6,135.91,7664.17,4410.51,45,16,1,1,3,0.1001,3,23394.69
039311,3931,121100.74,89084.68,3751.47,734659.31,645574.62,6625.7,1490.21,8763.69,0.0,75,15,4,2,3,0.7356,2,39525.18
039321,3932,261771.75,389783.24,14564.14,98023.56,-291759.67,0.0,10530.48,4797.61,8295.3,30,15,4,1,3,1.489,1,37661.8
039331,3933,147083.18,41053.12,2862.84,40697.3,-355.82,513.58,1194.66,3657.62,9161.12,39,13,1,1,3,0.2791,2,11143.09
039341,3934,131237.24,2757.35,3229.36,129255.23,126497.88,10456.16,51.65,8309.01,1830.5,29,16,2,1,3,0.021,3,39731.55
039351,3935,69848.05,44792.95,4225.18,5441.82,-39351.13,7941.63,733.18,6642.92,4731.36,22,17,1,2,3,0.6413,3,42642.35
039361,3936,93852.61,43600.14,11593.5,96023.83,52423.69,1716.36,1123.9,6603.21,1363.51,58,16,2,1,1,0.4646,1,4772.52
039371,3937,203730.72,175959.96,15687.9,28154.82,-147805.14,3433.69,4535.78,9438.3,175.98,78,11,2,1,0,0.8637,3,27639.86
039381,3938,19940.34,4370.73,404.83,197440.38,193069.66,14661.97,56.75,2413.2,2582.42,29,16,3,1,1,0.2192,2,14706.61
039391,3939,48315.35,78378.01,2957.99,5192.0,-73186.01,1581.6,1520.97,5576.09,727.66,69,14,1,1,2,1.6222,2,46869.58
039401,3940,33014.04,15836.37,44771.51,68100.12,52263.76,359.89,140.2,6755.38,4568.26,45,15,1,1,0,0.4797,1,6955.32
039411,3941,93082.16,11311.65,459.89,56764.75,45453.1,0.0,236.28,10029.74,5258.46,58,17,4,2,3,0.1215,3,33962.98
039421,3942,200225.59,33219.5,5618.18,24715.69,-8503.81,0.0,858.71,5901.58,7021.15,67,13,5,2,2,0.1659,3,33497.26
039431,3943,38666.28,27695.78,3613.68,37704.15,10008.37,13021.38,268.31,5033.16,3594.74,63,12,5,1,3,0.7163,3,8675.64
039441,3944,7698.08,1463.84,1772.21,234273.61,232809.77,0.0,19.14,6433.42,5226.35,30,12,4,1,0,0.1902,1,38964.84
039451,3945,45661.07,25743.37,86112.41,143826.46,118083.09,89.76,417.64,7461.84,4279.88,28,11,1,2,2,0.5638,3,15742.05
039461,3946,150561.42,273417.77,5251.69,20077.55,-253340.21,0.0,7143.59,8384.81,4075.92,80,12,1,2,2,1.816,1,35539.25
039471,3947,107351.84,97703.35,74612.34,320001.36,222298.02,3798.21,2274.95,8941.57,1502.8,25,14,3,1,2,0.9101,3,14743.14
039481,3948,97281.84,57911.62,4964.8,92209.43,34297.81,79.12,748.32,2174.11,3020.8,36,17,1,1,3,0.5953,3,21433.88
039491,3949,51431.5,9917.56,11253.79,104102.93,94185.37,1600.49,109.85,4465.4,2765.42,48,16,2,2,3,0.1928,1,18490.59
039501,3950,20928.61,6801.42,1738.89,17436.02,10634.6,507.25,152.3,7727.04,4681.08,71,12,5,2,0,0.325,3,31384.3
039511,3951,105215.39,55569.34,1774.07,3085.13,-52484.22,0.0,944.52,6521.42,0.0,57,14,1,1,2,0.5281,3,32241.42
039521,3952,31230.37,8166.19,10268.39,25648.08,17481.89,9463.89,162.01,6870.76,5603.9,55,16,5,2,1,0.2615,1,27507.93
039531,3953,472449.93,230608.24,10613.22,23816.19,-206792.05,2939.17,4892.92,4749.32,2967.57,62,14,1,1,1,0.4881,3,10010.35
039541,3954,110575.79,41706.02,14420.08,38282.36,-3423.65,0.0,791.05,6481.33,2167.25,70,17,2,2,3,0.3772,3,33332.36
039551,3955,39238.61,2471.96,9681.97,26618.31,24146.35,1515.34,50.25,5536.39,4189.93,36,17,3,2,3,0.063,3,14236.3
039561,3956,38168.02,7797.57,443.39,71344.95,63547.38,2484.43,212.0,6949.12,3453.34,19,12,2,1,2,0.2043,3,23103.26
039571,3957,60861.14,52271.38,1151.17,225580.52,173309.13,2354.85,1395.91,7017.16,3817.45,29,16,5,2,2,0.8589,3,49292.34
039581,3958,53340.35,1736.03,22694.94,323507.35,321771.32,4276.43,15.15,6649.23,6116.9,32,14,2,2,1,0.0325,3,42737.3
039591,3959,180800.66,24522.17,144.71,210345.36,185823.19,5832.88,482.17,6550.02,0.0,22,14,4,2,3,0.1356,3,15935.65
039601,3960,78258.64,43967.81,8322.29,23899.48,-20068.33,3262.0,702.72,5660.76,718.71,66,16,4,2,3,0.5618,1,13270.36
039611,3961,34253.07,785.86,4018.31,69423.12,68637.26,11707.53,9.54,9178.5,2392.5,77,16,4,1,3,0.0229,2,29689.48
039621,3962,362723.68,47481.95,22680.2,649082.92,601600.97,5285.82,986.61,8237.33,6296.14,63,15,5,1,2,0.1309,3,7097.94
039631,3963,69173.8,35910.91,10403.71,15961.19,-19949.73,0.0,638.21,6110.86,5081.27,34,16,2,1,2,0.5191,1,25557.07
039641,3964,132184.73,37561.54,1487.48,453897.9,416336.36,2124.63,915.47,7718.88,3252.94,57,17,5,1,3,0.2842,3,24389.88
039651,3965,38276.68,30882.09,1370.83,14808.87,-16073.22,0.0,226.54,10055.6,4710.58,52,16,3,1,3,0.8068,2,49721.78
039661,3966,91748.28,58442.77,1917.91,94945.17,36502.4,8643.72,734.45,4193.3,5179.76,71,10,3,1,3,0.637,1,4488.94
039671,3967,87552.95,52973.76,13962.26,125172.5,72198.74,1435.1,299.01,4603.93,4536.11,82,16,1,1,3,0.605,2,44176.93
039681,3968,12080.11,19383.91,77.95,79685.92,60302.01,3880.64,458.41,6171.99,5668.29,66,16,1,1,1,1.6046,3,46909.5
039691,3969,405853.53,485798.43,6524.26,1700704.15,1214905.72,1585.67,13510.75,6626.75,3850.88,52,17,3,1,2,1.197,1,33436.95
039701,3970,211415.36,61044.14,1002.79,39132.61,-21911.52,396.0,1201.62,4931.54,4480.3,52,15,1,1,1,0.2887,3,28396.2
039711,3971,46282.73,4703.9,6929.23,12048.5,7344.6,0.0,96.07,7411.35,4491.85,70,16,2,1,1,0.1016,3,9760.93
039721,3972,24537.49,6192.71,9137.08,111335.41,105142.69,8062.68,38.15,5836.63,2679.5,29,8,2,2,1,0.2524,2,35101.7
039731,3973,90472.88,9384.71,246.61,46641.29,37256.58,2108.08,165.12,8185.8,3232.03,31,17,1,2,3,0.1037,2,37989.65
039741,3974,71541.14,82030.08,3267.04,140880.2,58850.12,55.43,1490.63,4664.48,4517.06,43,12,3,1,3,1.1466,1,35425.09
039751,3975,91135.44,97994.77,6503.05,231342.72,133347.95,5079.05,585.46,4281.06,1548.11,66,16,3,2,0,1.0753,2,6749.48
039761,3976,78623.01,38780.14,5757.8,62681.41,23901.26,1944.29,952.43,5609.41,2050.78,24,17,1,2,1,0.4932,3,39959.69
039771,3977,104361.58,167244.93,3944.35,119149.02,-48095.91,233.98,1999.92,5698.27,2977.0,43,8,2,1,3,1.6026,1,13737.82
039781,3978,243427.67,96490.56,545.88,74882.35,-21608.21,629.91,2227.6,4208.55,3608.44,42,17,2,2,1,0.3964,1,15335.66
039791,3979,110336.81,13465.43,718.0,880853.51,867388.08,0.0,202.97,6212.22,3460.7,51,16,3,2,2,0.122,3,21401.43
039801,3980,25727.35,37736.34,411.38,34754.51,-2981.82,3477.75,1127.98,4689.93,3465.31,50,17,4,1,1,1.4668,3,34113.51
039811,3981,225552.13,8255.32,13323.46,34686.02,26430.69,0.0,85.07,9799.61,3769.3,64,12,1,1,1,0.0366,3,29576.03
039821,3982,289686.07,196481.17,3991.7,228371.71,31890.54,0.0,1268.46,5880.87,3031.8,58,16,1,1,2,0.6783,3,36091.08
039831,3983,1129009.28,1260848.35,4477.61,19334.67,-1241513.69,7490.29,37192.05,6736.7,2134.73,78,14,2,1,2,1.1168,2,33955.83
039841,3984,24073.22,5850.07,228.17,108050.14,102200.07,9407.13,64.91,3507.75,3572.15,33,12,4,1,2,0.243,1,35946.26
039851,3985,82338.48,55815.07,4626.31,51052.37,-4762.7,447.5,1165.6,7100.32,4777.55,48,16,2,2,1,0.6779,1,16992.03
039861,3986,10158.96,1837.13,15375.75,66807.91,64970.78,0.0,26.39,4388.51,5221.14,46,14,2,2,1,0.1808,3,35186.24
039871,3987,108861.78,42173.58,178.52,2317579.7,2275406.12,2690.35,885.25,7827.79,0.0,28,16,2,1,2,0.3874,1,40426.56
039881,3988,40401.4,12378.66,1874.82,383094.14,370715.48,489.35,246.35,2919.38,1516.96,32,15,2,2,0,0.3064,3,5597.61
039891,3989,373659.87,350923.52,291.01,277456.3,-73467.22,518.03,7959.59,5936.49,5387.4,43,11,5,2,3,0.9392,3,47243.08
039901,3990,32953.29,10056.81,2306.51,135007.81,124950.99,1231.02,54.92,8065.69,2940.85,65,12,5,1,1,0.3052,2,5260.91
039911,3991,14468.59,5525.01,970.89,22191.52,16666.51,8937.83,143.12,6351.24,0.0,31,12,4,1,2,0.3819,2,38468.35
039921,3992,43298.04,11492.71,9755.98,98385.7,86892.99,9845.62,194.99,5720.09,5943.38,39,12,2,2,1,0.2654,1,33326.32
039931,3993,11182.0,2248.25,6665.04,150293.69,148045.44,5531.46,40.4,8673.81,5511.94,61,15,2,1,3,0.2011,1,17938.69
039941,3994,130091.0,91485.17,50247.09,130945.82,39460.66,0.0,1397.49,4357.75,1134.3,57,16,3,1,2,0.7032,3,25466.28
039951,3995,10315.73,5360.07,4458.91,73477.11,68117.04,0.0,159.38,3658.71,1155.16,27,14,2,1,0,0.5196,2,46145.04
039961,3996,67887.81,31066.79,9038.77,42024.36,10957.57,0.0,777.89,3912.58,9464.4,82,16,2,2,2,0.4576,3,43119.6
039971,3997,10198.23,10025.72,1801.05,92037.43,82011.72,2266.05,128.18,3988.6,1665.9,31,12,1,1,3,0.9831,2,20185.15
039981,3998,49599.3,50720.94,674.85,27893.1,-22827.84,3019.08,1246.56,6831.21,5933.51,24,14,1,1,3,1.0226,3,21249.7
039991,3999,290407.49,131573.69,22083.2,194063.42,62489.73,3942.33,2095.29,5397.65,6588.96,41,14,1,2,3,0.4531,1,13109.74
040001,4000,91544.74,26441.48,46067.32,48978.59,22537.11,305.59,707.32,7967.03,595.86,20,15,4,1,0,0.2888,3,22836.17
040011,4001,30420.01,2930.87,17503.92,477105.54,474174.67,764.24,16.91,6921.02,1677.24,21,14,1,1,3,0.0963,3,33799.19
040021,4002,64338.72,35371.91,6224.26,14595.03,-20776.88,0.0,491.14,6730.36,5563.01,56,12,5,1,3,0.5498,2,24236.13
040031,4003,67252.88,9400.69,851.19,12928.9,3528.21,1224.55,148.02,2527.27,774.71,77,12,2,1,0,0.1398,2,37070.05
040041,4004,101251.96,817.46,38366.15,148922.57,148105.11,0.0,19.3,7144.93,1357.48,46,12,1,1,1,0.0081,1,40928.08
040051,4005,19338.0,1786.02,13948.35,148528.17,146742.15,1644.08,17.07,8498.92,3108.28,41,17,4,1,2,0.0924,2,18043.65
040061,4006,112793.11,45346.84,188109.87,1540544.51,1495197.67,1031.36,551.28,6206.93,3249.69,79,13,2,2,2,0.402,2,33957.83
040071,4007,5802.52,1433.58,615.26,93994.73,92561.15,286.83,33.11,4066.63,5681.32,24,16,2,1,1,0.2471,2,28543.29
040081,4008,37537.81,20724.91,23216.53,79565.42,58840.51,0.0,143.44,2895.45,4625.97,50,10,2,2,1,0.5521,1,7844.95
040091,4009,42640.23,40373.27,13205.54,92979.23,52605.97,3066.29,404.87,7991.94,3913.15,38,10,2,2,2,0.9468,3,16615.96
040101,4010,117007.6,79531.28,2655.4,653308.33,573777.05,757.65,1895.56,6204.24,3205.47,45,15,3,2,3,0.6797,1,8756.41
040111,4011,67532.74,14054.24,57233.96,2330208.7,2316154.45,0.0,377.89,3280.96,1398.76,47,14,2,1,3,0.2081,1,40770.72
040121,4012,18675.98,31514.63,10139.78,55518.54,24003.91,316.35,731.79,6763.94,5932.51,54,16,2,1,2,1.6874,1,35888.96
040131,4013,27269.01,1837.73,910.13,136062.58,134224.84,0.0,33.41,5956.54,3778.25,49,16,2,2,3,0.0674,2,40742.33
040141,4014,79127.2,52723.14,3971.86,57524.28,4801.14,5932.12,394.19,9178.54,4811.2,88,16,1,1,3,0.6663,2,33149.6
040151,4015,61626.02,30362.63,890.74,52870.02,22507.39,4281.68,779.73,4389.68,3942.46,20,16,4,2,2,0.4927,3,27373.31
040161,4016,39292.47,20876.2,2114.71,1005184.79,984308.58,3290.09,169.12,6745.55,3725.03,67,16,5,1,3,0.5313,3,25346.92
040171,4017,42926.71,7259.53,17446.37,32380.47,25120.95,94.16,106.18,8372.59,3707.97,23,16,4,1,0,0.1691,2,18794.69
040181,4018,123815.92,24161.38,29164.09,30969.56,6808.18,0.0,151.31,6922.95,3508.21,48,14,2,2,3,0.1951,2,44159.67
040191,4019,41526.07,37128.59,7318.66,103709.51,66580.91,0.0,844.37,5685.89,3217.13,34,12,5,1,3,0.8941,1,24903.38
040201,4020,61127.55,35671.68,1273.93,364038.67,328366.99,0.0,627.37,5325.31,2302.0,83,16,3,1,1,0.5836,1,13074.45
040211,4021,466467.17,54371.51,9768.27,93038.38,38666.88,0.0,1505.56,5375.85,4563.31,64,12,4,1,2,0.1166,2,38109.75
040221,4022,18373.88,9884.29,18072.01,145245.22,135360.93,2632.89,83.71,4985.53,5748.7,50,12,4,2,2,0.538,1,18861.65
040231,4023,12498.22,11000.74,141.2,185229.83,174229.09,4045.47,280.29,4598.63,3981.11,83,12,4,1,2,0.8802,1,13503.01
040241,4024,133951.18,38325.34,6061.19,76772.91,38447.58,3102.75,680.92,8273.93,6709.57,64,15,3,2,3,0.2861,3,40179.51
040251,4025,35926.17,823.97,3490.0,141414.47,140590.5,1618.65,11.66,8097.54,2579.81,83,12,1,1,3,0.0229,3,24031.19
040261,4026,49691.35,19143.47,27355.7,161868.93,142725.46,1035.84,403.72,7455.78,7793.74,63,13,1,2,1,0.3852,3,12541.72
040271,4027,32759.86,1298.78,9840.29,13012.21,11713.44,3350.9,32.16,6443.14,4386.16,25,15,5,2,3,0.0396,3,34602.34
040281,4028,52374.75,10115.18,11752.64,82778.57,72663.39,0.0,161.92,6375.81,0.0,58,16,1,1,0,0.1931,3,41396.52
040291,4029,278921.12,119704.5,2064.33,7722.33,-111982.17,137.29,1295.22,2870.19,7324.34,87,12,1,1,2,0.4292,2,21798.63
040301,4030,136204.9,65669.02,4929.4,61471.61,-4197.41,0.0,1831.82,7393.06,1596.92,35,16,1,2,2,0.4821,3,13944.79
040311,4031,143774.47,145698.8,26866.43,55349.89,-90348.91,1295.72,1868.58,6025.41,3918.23,69,10,2,2,0,1.0134,3,4147.92
040321,4032,18497.59,7637.7,4373.05,286755.29,279117.59,2459.34,228.79,3606.09,4522.17,33,17,3,1,3,0.4129,1,43805.68
040331,4033,23481.35,15635.13,6730.5,93119.81,77484.68,362.86,378.11,8096.8,3638.48,49,13,3,2,3,0.6659,3,24047.71
040341,4034,5140.11,17.21,309.6,122067.42,122050.21,0.0,0.38,5676.64,3274.16,26,12,4,2,2,0.0033,2,44739.64
040351,4035,31938.17,8427.18,4344.33,49272.67,40845.49,2385.61,44.75,7499.39,2217.49,43,17,1,1,2,0.2639,2,36115.09
040361,4036,156534.68,27817.06,131.42,290315.83,262498.77,0.0,451.01,6878.4,2474.26,68,11,1,2,2,0.1777,2,26236.72
040371,4037,105371.96,56972.34,1940.96,7394.46,-49577.88,5093.84,1000.52,4187.87,5877.0,22,13,2,1,3,0.5407,3,35841.97
040381,4038,54210.94,16566.94,5510.04,21136.9,4569.96,638.24,238.72,7492.75,1466.29,42,13,1,1,3,0.3056,3,17623.18
040391,4039,64856.33,4913.05,19548.53,431829.63,426916.59,425.86,42.99,4664.34,3607.23,59,13,5,1,2,0.0758,1,12272.74
040401,4040,35596.51,13978.9,813.64,31962.32,17983.42,0.0,198.31,2671.61,4919.76,83,16,3,2,3,0.3927,3,10081.15
040411,4041,79561.29,6555.03,9629.93,12025.2,5470.18,2304.26,45.06,7486.07,1391.0,37,16,2,1,1,0.0824,3,46107.74
040421,4042,131832.89,57597.79,69098.49,598213.93,540616.14,59.82,706.9,6400.82,4434.33,32,14,1,1,2,0.4369,3,37981.14
040431,4043,15455.22,15173.78,1551.01,302713.16,287539.38,0.0,107.61,6224.67,5596.25,35,17,5,2,1,0.9818,1,46998.02
040441,4044,86654.39,11959.79,303.48,174241.46,162281.68,1921.83,284.77,7512.58,4205.93,37,16,2,1,1,0.138,3,38897.54
040451,4045,153152.8,548.59,8280.94,77263.5,76714.92,1074.04,11.95,3706.48,5751.09,59,15,2,1,3,0.0036,3,21152.81
040461,4046,45542.89,17373.35,575.02,723543.23,706169.88,0.0,495.11,4096.34,3417.33,89,12,3,1,3,0.3815,3,47082.56
040471,4047,124322.04,64509.27,1125.3,396633.83,332124.56,0.0,935.27,3775.25,1805.37,53,14,5,1,0,0.5189,1,30637.58
040481,4048,833333.33,639887.5,25900.21,636247.93,-3639.57,0.0,15776.44,5055.73,3193.96,39,12,1,1,3,0.7679,2,46951.6
040491,4049,60239.98,20327.72,144122.47,314070.97,293743.25,0.0,400.26,6667.37,770.64,66,12,1,1,2,0.3374,1,12953.07
040501,4050,94275.47,34931.68,811.4,72795.01,37863.33,0.0,738.9,10076.73,8251.78,31,15,1,2,3,0.3705,1,20512.09
040511,4051,34055.56,13764.43,1303.29,34204.1,20439.67,0.0,257.21,5514.78,3483.89,21,12,4,1,2,0.4042,3,20628.01
040521,4052,77895.7,88715.14,2226.61,11151.63,-77563.51,0.0,2171.66,6326.91,0.0,57,10,1,1,2,1.1389,1,3268.25
040531,4053,100131.99,4398.86,1833.43,128976.52,124577.67,0.0,26.61,3146.21,2196.61,35,14,2,1,2,0.0439,1,35519.17
040541,4054,78854.38,66672.81,159520.31,303587.63,236914.83,3276.3,467.52,4901.93,3098.66,46,8,4,1,1,0.8455,1,45205.3
040551,4055,26430.51,17215.51,1891.22,37321.71,20106.2,1504.83,127.36,1886.39,943.22,36,15,4,1,2,0.6514,3,46149.94
040561,4056,79676.15,66394.68,2445.6,152765.59,86370.91,2541.09,811.16,10557.95,919.07,80,17,2,2,0,0.8333,1,40460.24
040571,4057,246711.85,91761.41,90140.01,126518.52,34757.1,14204.23,1814.88,2216.39,2811.73,43,12,3,2,2,0.3719,2,14954.55
040581,4058,99088.85,23020.81,13877.41,233824.33,210803.52,0.0,486.67,4964.86,4581.43,49,13,5,1,0,0.2323,3,21097.34
040591,4059,157280.87,147560.67,28987.46,44931.48,-102629.19,13415.78,3366.61,5712.6,5399.73,37,17,1,1,3,0.9382,1,18557.47
040601,4060,53460.01,5218.61,961.98,13261.71,8043.11,4125.46,62.72,9536.97,5731.36,26,15,3,2,3,0.0976,2,24119.03
040611,4061,129950.67,67416.63,1892.54,43629.07,-23787.56,385.96,1432.96,6447.67,2321.57,52,11,2,2,3,0.5188,3,24426.58
040621,4062,85079.47,55470.96,756.35,208316.84,152845.88,4768.41,440.56,3190.67,0.0,75,13,1,2,1,0.652,3,44854.12
040631,4063,28118.43,11402.99,20790.9,31319.2,19916.21,527.66,59.86,5396.3,7056.87,44,16,2,1,2,0.4055,1,7920.76
040641,4064,88138.87,4407.48,44597.71,333698.46,329290.98,0.0,98.58,6121.94,3064.91,68,15,4,2,3,0.05,1,38596.25
040651,4065,27104.99,13649.67,1669.71,6765.24,-6884.44,2849.89,312.45,4708.99,2626.12,21,12,3,1,3,0.5036,2,29994.33
040661,4066,37436.74,7844.08,2551.32,43903.53,36059.45,6683.28,161.22,4515.41,5979.97,37,10,1,2,1,0.2095,1,35326.08
040671,4067,78464.02,72945.92,2760.36,9949.93,-62995.99,708.78,836.82,4369.98,2876.08,29,15,5,2,2,0.9297,3,44992.16
040681,4068,86467.15,2663.52,303.38,1497.49,-1166.03,0.0,75.08,4427.59,4481.46,46,15,3,1,1,0.0308,2,47235.24
040691,4069,22690.25,1032.06,1461.36,105204.95,104172.9,8176.83,27.75,4137.56,3992.1,77,10,2,2,3,0.0455,2,3491.3
040701,4070,170857.85,31354.7,19769.18,65626.18,34271.48,281.24,560.89,4207.53,1025.42,45,17,4,1,2,0.1835,1,43130.71
040711,4071,110725.08,26738.71,1016.63,8380.58,-18358.14,6495.92,794.9,5311.15,1325.58,57,12,1,1,0,0.2415,1,11534.75
040721,4072,35092.56,43398.55,5810.18,33396.61,-10001.94,0.0,540.98,7466.94,3056.11,78,13,1,2,2,1.2367,3,10304.98
040731,4073,16583.67,15694.27,466.64,116628.27,100934.0,0.0,271.17,3421.17,3466.81,44,12,1,1,3,0.9464,1,45714.91
040741,4074,58080.54,15899.59,3792.57,38260.18,22360.6,0.0,448.34,4343.03,2256.63,44,16,2,1,0,0.2738,3,47233.15
040751,4075,44296.04,30178.57,1782.95,46226.64,16048.06,1493.75,499.55,6076.7,2238.74,26,17,5,1,2,0.6813,3,21606.29
040761,4076,73264.13,22.91,545.11,33480.9,33457.99,0.0,0.38,7010.42,3356.11,43,12,2,2,2,0.0003,1,5875.76
040771,4077,47724.25,7859.82,20387.86,45385.75,37525.94,0.0,54.9,8926.82,2092.47,66,12,1,2,3,0.1647,2,41254.55
040781,4078,10864.86,85.37,22559.9,47073.76,46988.4,719.27,0.88,7373.95,5284.94,73,15,4,1,1,0.0079,3,42771.74
040791,4079,46652.78,5065.52,858.19,24315.89,19250.37,3322.04,45.32,6272.24,4104.25,64,14,5,1,3,0.1086,2,12851.96
040801,4080,50258.89,82198.5,3330.47,22677.34,-59521.16,141.64,1572.59,5903.43,2445.01,18,11,1,1,1,1.6355,1,49188.16
040811,4081,117042.8,1813.93,5322.9,18340.51,16526.57,681.06,23.51,5712.51,4677.31,28,17,4,2,3,0.0155,3,39910.01
040821,4082,35299.37,10640.98,187.43,34062.4,23421.42,8682.98,73.7,3630.63,6160.15,65,15,2,2,2,0.3014,3,24006.17
040831,4083,299780.92,223919.1,397.52,23325.38,-200593.72,0.0,3974.41,6747.98,3855.15,82,12,1,1,1,0.7469,2,24299.07
040841,4084,11843.37,9633.88,49777.18,61774.66,52140.79,1977.14,209.35,5086.68,609.21,63,14,2,1,2,0.8134,1,18959.69
040851,4085,215356.65,44408.78,722.54,189631.78,145223.0,555.64,1039.75,6262.15,6645.32,36,14,1,1,0,0.2062,3,37922.38
040861,4086,54074.23,12225.27,47321.95,427712.58,415487.31,0.0,317.1,4090.11,6838.73,27,14,5,1,1,0.2261,2,32089.36
040871,4087,143433.44,2413.86,436.27,60301.18,57887.32,0.0,41.15,5772.78,5979.65,76,14,5,1,2,0.0168,2,39676.66
040881,4088,71098.49,24941.62,16088.98,82240.92,57299.31,218.6,368.27,4103.13,4760.47,27,14,3,2,3,0.3508,2,28231.34
040891,4089,184536.03,13690.83,2806.39,23993.62,10302.79,410.45,302.61,7024.15,4514.71,31,13,2,2,2,0.0742,1,5455.48
040901,4090,46694.15,39475.13,3614.18,300335.02,260859.89,0.0,210.57,5442.1,3785.13,57,11,1,2,3,0.8454,1,44162.54
040911,4091,24618.21,14891.56,138785.47,950798.51,935906.94,1610.4,310.31,6308.86,3693.35,34,15,3,2,3,0.6049,3,24267.18
040921,4092,237626.14,6232.23,514.12,47345.53,41113.3,0.0,94.37,5079.4,1176.01,36,16,1,2,0,0.0262,3,37215.58
040931,4093,59746.59,10059.78,14337.54,41724.72,31664.94,449.71,164.19,7331.48,1217.32,30,16,2,1,2,0.1684,1,14818.0
040941,4094,80773.37,1083.42,13310.14,113238.91,112155.48,6422.63,13.44,6668.34,1740.83,83,9,1,1,3,0.0134,2,15090.89
040951,4095,201043.53,108945.71,2060032.05,2132681.17,2023735.47,2020.64,891.38,4282.05,0.0,29,13,2,1,0,0.5419,1,20177.42
